chromosome,"Primary TSS, 3'",End
chr3,5227859.0,5230859.0
chr3,6901302.0,6904302.0
chr3,8541993.0,8544993.0
chr3,8659586.0,8662586.0
chr3,8773986.0,8776986.0
chr3,8790595.0,8793595.0
chr3,8917380.0,8920380.0
chr3,9098920.0,9101920.0
chr3,9403217.0,9406217.0
chr3,9437763.0,9440763.0
chr3,9538545.0,9541545.0
chr3,9689617.0,9692617.0
chr3,9744010.0,9747010.0
chr3,9771934.0,9774934.0
chr3,9790128.0,9793128.0
chr3,9797531.0,9800531.0
chr3,9823312.0,9826312.0
chr3,9832760.0,9835760.0
chr3,9833283.0,9836283.0
chr3,9850144.0,9853144.0
chr3,9880085.0,9883085.0
chr3,9906894.0,9909894.0
chr3,9930771.0,9933771.0
chr3,9943012.0,9946012.0
chr3,9957282.0,9960282.0
chr3,9974025.0,9977025.0
chr3,9988765.0,9991765.0
chr3,10008845.0,10011845.0
chr3,10051367.0,10054367.0
chr3,10066659.0,10069659.0
chr3,10144425.0,10147425.0
chr3,10155833.0,10158833.0
chr3,10181819.0,10184819.0
chr3,10205063.0,10208063.0
chr3,10288677.0,10291677.0
chr3,10331011.0,10334011.0
chr3,10351757.0,10354757.0
chr3,10428068.0,10431068.0
chr3,10856417.0,10859417.0
chr3,11032920.0,11035920.0
chr3,11266169.0,11269169.0
chr3,11312510.0,11315510.0
chr3,11596044.0,11599044.0
chr3,11872977.0,11875977.0
chr3,12044362.0,12047362.0
chr3,12193068.0,12196068.0
chr3,12328936.0,12331936.0
chr3,12524510.0,12527510.0
chr3,12585502.0,12588502.0
chr3,12597013.0,12600013.0
chr3,12623600.0,12626600.0
chr3,12773892.0,12776892.0
chr3,12836671.0,12839671.0
chr3,12874944.0,12877944.0
chr3,12937042.0,12940042.0
chr3,13391676.0,13394676.0
chr3,13520316.0,13523316.0
chr3,13589125.0,13592125.0
chr3,13858582.0,13861582.0
chr3,14152077.0,14155077.0
chr3,14164940.0,14167940.0
chr3,14188814.0,14191814.0
chr3,14218728.0,14221728.0
chr3,14442576.0,14445576.0
chr3,14560699.0,14563699.0
chr3,14691753.0,14694753.0
chr3,14715106.0,14718106.0
chr3,14858969.0,14861969.0
chr3,14987736.0,14990736.0
chr3,15089219.0,15092219.0
chr3,15139169.0,15142169.0
chr3,15246233.0,15249233.0
chr3,15294363.0,15297363.0
chr3,15454381.0,15457381.0
chr3,15467564.0,15470564.0
chr3,15490490.0,15493490.0
chr3,15600740.0,15603740.0
chr3,15641755.0,15644755.0
chr3,15787185.0,15790185.0
chr3,16214684.0,16217684.0
chr3,16297068.0,16300068.0
chr3,16305167.0,16308167.0
chr3,16355852.0,16358852.0
chr3,16626801.0,16629801.0
chr3,16924952.0,16927952.0
chr3,17224569.0,17227569.0
chr3,18002557.0,18005557.0
chr3,18387633.0,18390633.0
chr3,19188517.0,19191517.0
chr3,19919466.0,19922466.0
chr3,19987072.0,19990072.0
chr3,20040967.0,20043967.0
chr3,20080024.0,20083024.0
chr3,20226211.0,20229211.0
chr3,21476962.0,21479962.0
chr3,23243109.0,23246109.0
chr3,23845884.0,23848884.0
chr3,23932072.0,23935072.0
chr3,23957118.0,23960118.0
chr3,23985251.0,23988251.0
chr3,24268929.0,24271929.0
chr3,25468254.0,25471254.0
chr3,25655422.0,25658422.0
chr3,25758935.0,25761935.0
chr3,25830063.0,25833063.0
chr3,26662800.0,26665800.0
chr3,27349148.0,27352148.0
chr3,27463632.0,27466632.0
chr3,27755940.0,27758940.0
chr3,28281624.0,28284624.0
chr3,28371680.0,28374680.0
chr3,28388332.0,28391332.0
chr3,29320843.0,29323843.0
chr3,30646494.0,30649494.0
chr3,30840848.0,30843848.0
chr3,31572991.0,31575991.0
chr3,31700817.0,31703817.0
chr3,32021766.0,32024766.0
chr3,32146503.0,32149503.0
chr3,32278671.0,32281671.0
chr3,32431663.0,32434663.0
chr3,32521304.0,32524304.0
chr3,32565963.0,32568963.0
chr3,32725137.0,32728137.0
chr3,32858010.0,32861010.0
chr3,32991566.0,32994566.0
chr3,33036600.0,33039600.0
chr3,33132826.0,33135826.0
chr3,33154054.0,33157054.0
chr3,33190037.0,33193037.0
chr3,33317434.0,33320434.0
chr3,33428329.0,33431329.0
chr3,33642436.0,33645436.0
chr3,33838563.0,33841563.0
chr3,35681745.0,35684745.0
chr3,36420597.0,36423597.0
chr3,36752413.0,36755413.0
chr3,36866808.0,36869808.0
chr3,37025857.0,37028857.0
chr3,37033341.0,37036341.0
chr3,37092617.0,37095617.0
chr3,37283182.0,37286182.0
chr3,37438838.0,37441838.0
chr3,37492313.0,37495313.0
chr3,37902169.0,37905169.0
chr3,38030788.0,38033788.0
chr3,38047487.0,38050487.0
chr3,38079196.0,38082196.0
chr3,38162701.0,38165701.0
chr3,38178469.0,38181469.0
chr3,38205526.0,38208526.0
chr3,38305798.0,38308798.0
chr3,38322289.0,38325289.0
chr3,38386751.0,38389751.0
chr3,38494290.0,38497290.0
chr3,38536263.0,38539263.0
chr3,38673026.0,38676026.0
chr3,38737337.0,38740337.0
chr3,38919941.0,38922941.0
chr3,39092007.0,39095007.0
chr3,39136591.0,39139591.0
chr3,39147652.0,39150652.0
chr3,39181842.0,39184842.0
chr3,39223905.0,39226905.0
chr3,39305433.0,39308433.0
chr3,39369697.0,39372697.0
chr3,39423315.0,39426315.0
chr3,39446704.0,39449704.0
chr3,39507564.0,39510564.0
chr3,39849501.0,39852501.0
chr3,40349673.0,40352673.0
chr3,40427215.0,40430215.0
chr3,40497330.0,40500330.0
chr3,40517104.0,40520104.0
chr3,40546102.0,40549102.0
chr3,40564876.0,40567876.0
chr3,41239442.0,41242442.0
chr3,41922142.0,41925142.0
chr3,42200161.0,42203161.0
chr3,42302747.0,42305747.0
chr3,42437075.0,42440075.0
chr3,42542604.0,42545604.0
chr3,42587959.0,42590959.0
chr3,42630798.0,42633798.0
chr3,42640647.0,42643647.0
chr3,42693676.0,42696676.0
chr3,42725511.0,42728511.0
chr3,42732655.0,42735655.0
chr3,42787249.0,42790249.0
chr3,42822900.0,42825900.0
chr3,42849443.0,42852443.0
chr3,42912184.0,42915184.0
chr3,42946158.0,42949158.0
chr3,42976334.0,42979334.0
chr3,43019351.0,43022351.0
chr3,43119221.0,43122221.0
chr3,43326504.0,43329504.0
chr3,43406318.0,43409318.0
chr3,43730875.0,43733875.0
chr3,44281878.0,44284878.0
chr3,44378444.0,44381444.0
chr3,44479762.0,44482762.0
chr3,44539516.0,44542516.0
chr3,44595221.0,44598221.0
chr3,44624956.0,44627956.0
chr3,44665011.0,44668011.0
chr3,44688733.0,44691733.0
chr3,44752635.0,44755635.0
chr3,44769598.0,44772598.0
chr3,44788736.0,44791736.0
chr3,44801709.0,44804709.0
chr3,44901908.0,44904908.0
chr3,44914598.0,44917598.0
chr3,45016241.0,45019241.0
chr3,45066259.0,45069259.0
chr3,45150231.0,45153231.0
chr3,45264456.0,45267456.0
chr3,45428575.0,45431575.0
chr3,45634823.0,45637823.0
chr3,45729254.0,45732254.0
chr3,45795441.0,45798441.0
chr3,45863310.0,45866310.0
chr3,45926496.0,45929496.0
chr3,45959405.0,45962405.0
chr3,45983461.0,45986461.0
chr3,46060938.0,46063938.0
chr3,46243237.0,46246237.0
chr3,46282393.0,46285393.0
chr3,46393735.0,46396735.0
chr3,46410133.0,46413133.0
chr3,46447221.0,46450221.0
chr3,46475996.0,46478996.0
chr3,46537985.0,46540985.0
chr3,46555378.0,46558378.0
chr3,46617576.0,46620576.0
chr3,46652424.0,46655424.0
chr3,46708985.0,46711985.0
chr3,46741323.0,46744323.0
chr3,46757840.0,46760840.0
chr3,46776418.0,46779418.0
chr3,46784744.0,46787744.0
chr3,46870394.0,46873394.0
chr3,46897857.0,46900857.0
chr3,46922239.0,46925239.0
chr3,46964910.0,46967910.0
chr3,47027985.0,47030985.0
chr3,47096925.0,47099925.0
chr3,47315218.0,47318218.0
chr3,47322830.0,47325830.0
chr3,47420991.0,47423991.0
chr3,47453684.0,47456684.0
chr3,47537935.0,47540935.0
chr3,47602228.0,47605228.0
chr3,47625878.0,47628878.0
chr3,47864976.0,47867976.0
chr3,48013069.0,48016069.0
chr3,48197168.0,48200168.0
chr3,48263337.0,48266337.0
chr3,48281096.0,48284096.0
chr3,48337467.0,48340467.0
chr3,48346836.0,48349836.0
chr3,48412209.0,48415209.0
chr3,48454708.0,48457708.0
chr3,48472080.0,48475080.0
chr3,48480186.0,48483186.0
chr3,48486614.0,48489614.0
chr3,48505710.0,48508710.0
chr3,48508564.0,48511564.0
chr3,48560908.0,48563908.0
chr3,48598719.0,48601719.0
chr3,48600006.0,48603006.0
chr3,48634932.0,48637932.0
chr3,48656775.0,48659775.0
chr3,48661656.0,48664656.0
chr3,48672396.0,48675396.0
chr3,48717126.0,48720126.0
chr3,48729384.0,48732384.0
chr3,48786593.0,48789593.0
chr3,48892856.0,48895856.0
chr3,48953721.0,48956721.0
chr3,48954781.0,48957781.0
chr3,49025841.0,49028841.0
chr3,49043143.0,49046143.0
chr3,49051906.0,49054906.0
chr3,49057574.0,49060574.0
chr3,49060262.0,49063262.0
chr3,49092421.0,49095421.0
chr3,49140695.0,49143695.0
chr3,49151377.0,49154377.0
chr3,49160328.0,49163328.0
chr3,49198738.0,49201738.0
chr3,49207518.0,49210518.0
chr3,49213569.0,49216569.0
chr3,49235444.0,49238444.0
chr3,49304530.0,49307530.0
chr3,49393109.0,49396109.0
chr3,49395079.0,49398079.0
chr3,49448139.0,49451139.0
chr3,49452711.0,49455711.0
chr3,49459897.0,49462897.0
chr3,49506065.0,49509065.0
chr3,49709935.0,49712935.0
chr3,49722246.0,49725246.0
chr3,49725450.0,49728450.0
chr3,49752767.0,49755767.0
chr3,49757432.0,49760432.0
chr3,49760228.0,49763228.0
chr3,49834367.0,49837367.0
chr3,49839228.0,49842228.0
chr3,49841138.0,49844138.0
chr3,49879078.0,49882078.0
chr3,49896104.0,49899104.0
chr3,49934939.0,49937939.0
chr3,49948330.0,49951330.0
chr3,49975977.0,49978977.0
chr3,50124841.0,50127841.0
chr3,50190722.0,50193722.0
chr3,50227543.0,50230543.0
chr3,50241192.0,50244192.0
chr3,50272147.0,50275147.0
chr3,50305093.0,50308093.0
chr3,50315018.0,50318018.0
chr3,50323663.0,50326663.0
chr3,50328759.0,50331759.0
chr3,50332534.0,50335534.0
chr3,50335824.0,50338824.0
chr3,50354520.0,50357520.0
chr3,50360841.0,50363841.0
chr3,50372501.0,50375501.0
chr3,50379049.0,50382049.0
chr3,50383419.0,50386419.0
chr3,50386797.0,50389797.0
chr3,50390680.0,50393680.0
chr3,50398731.0,50401731.0
chr3,50593956.0,50596956.0
chr3,50605409.0,50608409.0
chr3,50642385.0,50645385.0
chr3,50653062.0,50656062.0
chr3,50711172.0,50714172.0
chr3,51421192.0,51424192.0
chr3,51427199.0,51430199.0
chr3,51532538.0,51535538.0
chr3,51574096.0,51577096.0
chr3,51703774.0,51706774.0
chr3,51739581.0,51742581.0
chr3,51811139.0,51814139.0
chr3,51850124.0,51853124.0
chr3,51894145.0,51897145.0
chr3,51906237.0,51909237.0
chr3,51927392.0,51930392.0
chr3,51965942.0,51968942.0
chr3,51974861.0,51977861.0
chr3,51987830.0,51990830.0
chr3,51989970.0,51992970.0
chr3,52001600.0,52004600.0
chr3,52007542.0,52010542.0
chr3,52015800.0,52018800.0
chr3,52026144.0,52029144.0
chr3,52081670.0,52084670.0
chr3,52107749.0,52110749.0
chr3,52230599.0,52233599.0
chr3,52253596.0,52256596.0
chr3,52261126.0,52264126.0
chr3,52278309.0,52281309.0
chr3,52286938.0,52289938.0
chr3,52322402.0,52325402.0
chr3,52350387.0,52353387.0
chr3,52433520.0,52436520.0
chr3,52443027.0,52446027.0
chr3,52465768.0,52468768.0
chr3,52483607.0,52486607.0
chr3,52488024.0,52491024.0
chr3,52527856.0,52530856.0
chr3,52556885.0,52559885.0
chr3,52569121.0,52572121.0
chr3,52641602.0,52644602.0
chr3,52718436.0,52721436.0
chr3,52732961.0,52735961.0
chr3,52738357.0,52741357.0
chr3,52770014.0,52773014.0
chr3,52810102.0,52813102.0
chr3,52827284.0,52830284.0
chr3,52845506.0,52848506.0
chr3,52867542.0,52870542.0
chr3,52930123.0,52933123.0
chr3,52930123.0,52933123.0
chr3,52936083.0,52939083.0
chr3,53121001.0,53124001.0
chr3,53193723.0,53196723.0
chr3,53258153.0,53261153.0
chr3,53323326.0,53326326.0
chr3,53526926.0,53529926.0
chr3,53848824.0,53851824.0
chr3,53879077.0,53882077.0
chr3,53899594.0,53902594.0
chr3,53924433.0,53927433.0
chr3,54155063.0,54158063.0
chr3,54950881.0,54953881.0
chr3,55498243.0,55501243.0
chr3,55767299.0,55770299.0
chr3,56589684.0,56592684.0
chr3,56715824.0,56718824.0
chr3,56764121.0,56767121.0
chr3,57092969.0,57095969.0
chr3,57130001.0,57133001.0
chr3,57230444.0,57233444.0
chr3,57260265.0,57263265.0
chr3,57309056.0,57312056.0
chr3,57482231.0,57485231.0
chr3,57540481.0,57543481.0
chr3,57555590.0,57558590.0
chr3,57609681.0,57612681.0
chr3,57739418.0,57742418.0
chr3,57992627.0,57995627.0
chr3,58176854.0,58179854.0
chr3,58221759.0,58224759.0
chr3,58290472.0,58293472.0
chr3,58317117.0,58320117.0
chr3,58411857.0,58414857.0
chr3,58476323.0,58479323.0
chr3,58489363.0,58492363.0
chr3,58549688.0,58552688.0
chr3,58618170.0,58621170.0
chr3,59034287.0,59037287.0
chr3,59733921.0,59736921.0
chr3,61545743.0,61548743.0
chr3,62303205.0,62306205.0
chr3,62353847.0,62356847.0
chr3,62382521.0,62385521.0
chr3,63262414.0,63265414.0
chr3,63636844.0,63639844.0
chr3,63818046.0,63821046.0
chr3,63848337.0,63851337.0
chr3,63994725.0,63997725.0
chr3,64078026.0,64081026.0
chr3,64599051.0,64602051.0
chr3,65436769.0,65439769.0
chr3,66117785.0,66120785.0
chr3,66427721.0,66430721.0
chr3,67047227.0,67050227.0
chr3,67423641.0,67426641.0
chr3,68051919.0,68054919.0
chr3,68980205.0,68983205.0
chr3,69035096.0,69038096.0
chr3,69067478.0,69070478.0
chr3,69102381.0,69105381.0
chr3,69132590.0,69135590.0
chr3,69154539.0,69157539.0
chr3,69335308.0,69338308.0
chr3,69984249.0,69987249.0
chr3,71245534.0,71248534.0
chr3,71726940.0,71729940.0
chr3,71801701.0,71804701.0
chr3,71819306.0,71822306.0
chr3,72422244.0,72425244.0
chr3,72796928.0,72799928.0
chr3,72935885.0,72938885.0
chr3,73044619.0,73047619.0
chr3,73109310.0,73112310.0
chr3,73430152.0,73433152.0
chr3,74310222.0,74313222.0
chr3,75711981.0,75714981.0
chr3,75784529.0,75787529.0
chr3,77087794.0,77090794.0
chr3,78707589.0,78710589.0
chr3,81582846.0,81585846.0
chr3,85006633.0,85009633.0
chr3,86985623.0,86988623.0
chr3,87274913.0,87277913.0
chr3,87307283.0,87310283.0
chr3,88038292.0,88041292.0
chr3,88103123.0,88106123.0
chr3,88186762.0,88189762.0
chr3,88197393.0,88200393.0
chr3,89155174.0,89158174.0
chr3,93590381.0,93593381.0
chr3,93697483.0,93700483.0
chr3,93731729.0,93734729.0
chr3,93778292.0,93781292.0
chr3,93780355.0,93783355.0
chr3,96531925.0,96534925.0
chr3,97482095.0,97485095.0
chr3,97539384.0,97542384.0
chr3,97689800.0,97692800.0
chr3,97714788.0,97717788.0
chr3,97804517.0,97807517.0
chr3,97981629.0,97984629.0
chr3,98000232.0,98003232.0
chr3,98071198.0,98074198.0
chr3,98108010.0,98111010.0
chr3,98186921.0,98189921.0
chr3,98215025.0,98218025.0
chr3,98232817.0,98235817.0
chr3,98249243.0,98252243.0
chr3,98307863.0,98310863.0
chr3,98449580.0,98452580.0
chr3,98566732.0,98569732.0
chr3,99355940.0,99358940.0
chr3,99535178.0,99538178.0
chr3,99565639.0,99568639.0
chr3,99978161.0,99981161.0
chr3,100052062.0,100055062.0
chr3,100118467.0,100121467.0
chr3,100118537.0,100121537.0
chr3,100209963.0,100212963.0
chr3,100326959.0,100329959.0
chr3,100426886.0,100429886.0
chr3,100579770.0,100582770.0
chr3,101037872.0,101040872.0
chr3,101041618.0,101044618.0
chr3,101279180.0,101282180.0
chr3,101291542.0,101294542.0
chr3,101387957.0,101390957.0
chr3,101398434.0,101401434.0
chr3,101441950.0,101444950.0
chr3,101496529.0,101499529.0
chr3,101545334.0,101548334.0
chr3,102152359.0,102155359.0
chr3,105084057.0,105087057.0
chr3,105437391.0,105440391.0
chr3,107094688.0,107097688.0
chr3,107240283.0,107243283.0
chr3,107760441.0,107763441.0
chr3,107878159.0,107881159.0
chr3,108013893.0,108016893.0
chr3,108097716.0,108100716.0
chr3,108306816.0,108309816.0
chr3,108306837.0,108309837.0
chr3,108472986.0,108475986.0
chr3,108540131.0,108543131.0
chr3,108625142.0,108628142.0
chr3,108675587.0,108678587.0
chr3,109011135.0,109014135.0
chr3,109047680.0,109050680.0
chr3,109127384.0,109130384.0
chr3,110789183.0,110792183.0
chr3,111259426.0,111262426.0
chr3,111310892.0,111313892.0
chr3,111392023.0,111395023.0
chr3,111576527.0,111579527.0
chr3,111696223.0,111699223.0
chr3,111716507.0,111719507.0
chr3,111756965.0,111759965.0
chr3,111803682.0,111806682.0
chr3,111838188.0,111841188.0
chr3,111858252.0,111861252.0
chr3,112050416.0,112053416.0
chr3,112181313.0,112184313.0
chr3,112253557.0,112256557.0
chr3,112279357.0,112282357.0
chr3,112324513.0,112327513.0
chr3,112533056.0,112536056.0
chr3,112646265.0,112649265.0
chr3,112708300.0,112711300.0
chr3,112737033.0,112740033.0
chr3,112928912.0,112931912.0
chr3,113158873.0,113161873.0
chr3,113215077.0,113218077.0
chr3,113249718.0,113252718.0
chr3,113414000.0,113417000.0
chr3,113433807.0,113436807.0
chr3,113464366.0,113467366.0
chr3,113556181.0,113559181.0
chr3,113665250.0,113668250.0
chr3,113773894.0,113776894.0
chr3,113774166.0,113777166.0
chr3,113846057.0,113849057.0
chr3,113952290.0,113955290.0
chr3,114010654.0,114013654.0
chr3,114280073.0,114283073.0
chr3,115340651.0,115343651.0
chr3,115519710.0,115522710.0
chr3,118617979.0,118620979.0
chr3,118863525.0,118866525.0
chr3,118890925.0,118893925.0
chr3,118933587.0,118936587.0
chr3,119011720.0,119014720.0
chr3,119146307.0,119149307.0
chr3,119186285.0,119189285.0
chr3,119215868.0,119218868.0
chr3,119261690.0,119264690.0
chr3,119297023.0,119300023.0
chr3,119315195.0,119318195.0
chr3,119359408.0,119362408.0
chr3,119386872.0,119389872.0
chr3,119420462.0,119423462.0
chr3,119498867.0,119501867.0
chr3,119539302.0,119542302.0
chr3,119882828.0,119885828.0
chr3,120042076.0,120045076.0
chr3,120127304.0,120130304.0
chr3,120313628.0,120316628.0
chr3,120345515.0,120348515.0
chr3,120404028.0,120407028.0
chr3,120460058.0,120463058.0
chr3,120625550.0,120628550.0
chr3,121148773.0,121151773.0
chr3,121285278.0,121288278.0
chr3,121310670.0,121313670.0
chr3,121361468.0,121364468.0
chr3,121411088.0,121414088.0
chr3,121487110.0,121490110.0
chr3,121552534.0,121555534.0
chr3,121611671.0,121614671.0
chr3,121704670.0,121707670.0
chr3,121772709.0,121775709.0
chr3,121901030.0,121904030.0
chr3,122042511.0,122045511.0
chr3,122100601.0,122103601.0
chr3,122101523.0,122104523.0
chr3,122129200.0,122132200.0
chr3,122139248.0,122142248.0
chr3,122249120.0,122252120.0
chr3,122281685.0,122284685.0
chr3,122294949.0,122297949.0
chr3,122398172.0,122401172.0
chr3,122472607.0,122475607.0
chr3,122512492.0,122515492.0
chr3,122639262.0,122642262.0
chr3,122784356.0,122787356.0
chr3,122919274.0,122922274.0
chr3,123017467.0,123020467.0
chr3,123302408.0,123305408.0
chr3,123469678.0,123472678.0
chr3,123631075.0,123634075.0
chr3,123696024.0,123699024.0
chr3,123811934.0,123814934.0
chr3,124447713.0,124450713.0
chr3,124480295.0,124483295.0
chr3,124622789.0,124625789.0
chr3,124683054.0,124686054.0
chr3,124836113.0,124839113.0
chr3,124949415.0,124952415.0
chr3,125163988.0,125166988.0
chr3,125246202.0,125249202.0
chr3,125646618.0,125649618.0
chr3,125692906.0,125695906.0
chr3,125734074.0,125737074.0
chr3,125868443.0,125871443.0
chr3,126059978.0,126062978.0
chr3,126112294.0,126115294.0
chr3,126168459.0,126171459.0
chr3,126198508.0,126201508.0
chr3,126241631.0,126244631.0
chr3,126267019.0,126270019.0
chr3,126289978.0,126292978.0
chr3,126324395.0,126327395.0
chr3,126421563.0,126424563.0
chr3,126705843.0,126708843.0
chr3,126910474.0,126913474.0
chr3,127294164.0,127297164.0
chr3,127315700.0,127318700.0
chr3,127346502.0,127349502.0
chr3,127390281.0,127393281.0
chr3,127432817.0,127435817.0
chr3,127632818.0,127635818.0
chr3,127769801.0,127772801.0
chr3,127798300.0,127801300.0
chr3,127870813.0,127873813.0
chr3,128179890.0,128182890.0
chr3,128196765.0,128199765.0
chr3,128290623.0,128293623.0
chr3,128337313.0,128340313.0
chr3,128443479.0,128446479.0
chr3,128596833.0,128599833.0
chr3,128711428.0,128714428.0
chr3,128718972.0,128721972.0
chr3,128778145.0,128781145.0
chr3,128804912.0,128807912.0
chr3,128804912.0,128807912.0
chr3,128844759.0,128847759.0
chr3,128885158.0,128888158.0
chr3,128966953.0,128969953.0
chr3,128996184.0,128999184.0
chr3,129033636.0,129036636.0
chr3,129118664.0,129121664.0
chr3,129149519.0,129152519.0
chr3,129157468.0,129160468.0
chr3,129245982.0,129248982.0
chr3,129265697.0,129268697.0
chr3,129272556.0,129275556.0
chr3,129365135.0,129368135.0
chr3,129691736.0,129694736.0
chr3,130062859.0,130065859.0
chr3,130298328.0,130301328.0
chr3,130396278.0,130399278.0
chr3,130611366.0,130614366.0
chr3,130731221.0,130734221.0
chr3,130744223.0,130747223.0
chr3,131099125.0,131102125.0
chr3,131179545.0,131182545.0
chr3,131252077.0,131255077.0
chr3,132034768.0,132037768.0
chr3,132134705.0,132137705.0
chr3,132296140.0,132299140.0
chr3,132314594.0,132317594.0
chr3,132377640.0,132380640.0
chr3,132397953.0,132400953.0
chr3,132755671.0,132758671.0
chr3,133117290.0,133120290.0
chr3,133290934.0,133293934.0
chr3,133335477.0,133338477.0
chr3,133463300.0,133466300.0
chr3,133501377.0,133504377.0
chr3,133543684.0,133546684.0
chr3,133645490.0,133648490.0
chr3,133668296.0,133671296.0
chr3,133874478.0,133877478.0
chr3,134072690.0,134075690.0
chr3,134195046.0,134198046.0
chr3,134203075.0,134206075.0
chr3,134342395.0,134345395.0
chr3,134512599.0,134515599.0
chr3,135683015.0,135686015.0
chr3,135868489.0,135871489.0
chr3,135972663.0,135975663.0
chr3,136235385.0,136238385.0
chr3,136536361.0,136539361.0
chr3,136579550.0,136582550.0
chr3,136675207.0,136678207.0
chr3,137481634.0,137484634.0
chr3,137716158.0,137719158.0
chr3,137786325.0,137789325.0
chr3,137841060.0,137844060.0
chr3,137878330.0,137881330.0
chr3,137904615.0,137907615.0
chr3,138018554.0,138021554.0
chr3,138065850.0,138068850.0
chr3,138151915.0,138154915.0
chr3,138254261.0,138257261.0
chr3,138326042.0,138329042.0
chr3,138370040.0,138373040.0
chr3,138661566.0,138664566.0
chr3,138664600.0,138667600.0
chr3,138721304.0,138724304.0
chr3,138736373.0,138739373.0
chr3,138759444.0,138762444.0
chr3,139061298.0,139064298.0
chr3,139097367.0,139100367.0
chr3,139170226.0,139173226.0
chr3,139243747.0,139246747.0
chr3,139277523.0,139280523.0
chr3,139652527.0,139655527.0
chr3,140395366.0,140398366.0
chr3,140659162.0,140662162.0
chr3,140768171.0,140771171.0
chr3,140949236.0,140952236.0
